DOENÇA DE CHAGAS AGUDA - Casos confirmados Notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Região de notificação e Ano 1º Sintoma(s)
Período:2010-2024
"Região de notificação";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023";"2024";"Total"
"1 Região Norte";17;112;148;196;146;205;269;355;332;355;350;162;324;387;526;502;4386
"2 Região Nordeste";3;9;14;-;2;1;19;3;1;29;32;1;9;16;9;14;162
"3 Região Sudeste";-;-;-;2;2;1;-;1;2;-;-;4;1;7;3;1;24
"4 Região Sul";-;1;-;1;1;1;-;-;-;-;-;-;4;2;4;1;15
"5 Região Centro-Oeste";1;14;8;-;1;1;-;-;3;-;3;1;2;3;1;2;40
"Total";21;136;170;199;152;209;288;359;338;384;385;168;340;415;543;520;4627
 Fonte: Ministério da Saúde/SVSA - Sistema de Informação de Agravos de Notificação - Sinan Net
 Notas:
 
 Períodos Disponíveis ou período - Correspondem aos anos de notificação dos casos.
 Para tabular dados epidemiológicos de um determinado ano selecione na linha a variável de interesse, na Coluna Ano dos 1ºs sintomas;
 em Períodos Disponíveis assinale o ano inicial da série e todos os posteriores até o ano atual (p/ incluir casos notificados com atraso).
 Dados de 2007 atualizados em 08/01/2013.
 Dados de 2008 a 2010 atualizados em 13/06/2013.
 Dados de 2011 e 2012 atualizados em 01/08/2013.
 Dados de 2013 atualizados em 16/01/2015.
 Dados de 2014 e 2015 atualizados em 03/04/2018.
 Dados de 2016 atualizados em 04/09/2019 e correção em 2021 de forma de infecção de casos pertencentes a UF AC.
 Dados de 2017 atualizados em 01/11/2018.
 Dados de 2018 atualizados em 04/09/2019 e correção em 2021 de variável data de início de sintomas de caso pertencente a UF PA.
 Dados de 2019 atualizados em 29/09/2020.
 Dados de 2020 atualizados em 29/06/2021.
 Dados de 2021 atualizados em 01/12/2022 e correção em 2023 de casos pertencentes a UF BA.
 Dados de 2022 atualizados em 17/08/2024, correção realizada em 26/11/2024 de variável de forma de infecção de caso pertencente a UF PA.
 Dados de 2023 atualizados em 30/08/2024, dados sujeitos à revisão.
 Dados de 2024 atualizados em 23/06/2025, dados sujeitos à revisão.
  Dados a partir de 2020 a 2023 do Espírito Santo não estão disponíveis, pois são oriundos do Sistema de Informação e-SUS VS, em uso pelo estado desde janeiro de 2020. Entretanto, para o ano de 2024, os casos notificados no e-SUS VS, foram compilados
 Dados disponibilizados no TABNET em outubro de 2025.
 
